Source,Style,Sub_Style,File_Name,File_Path,Neckline,Sleeve,Print,Length,Fit
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww20599_peacoat---snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww20599_peacoat---snow-white.jpg,Crew,Long Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_4460534_pink-black-ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_4460534_pink-black-ivory.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04235078_tommy-black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04235078_tommy-black.jpg,Collared,Short Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536556_mint-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536556_mint-multi.jpg,V-Neck,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_4822549_sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_4822549_sky-captain.jpg,Scoop,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_6038631_beige.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_6038631_beige.jpg,High-Neck,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536542_parchment--ivory--sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536542_parchment--ivory--sky-captain.jpg,V-Neck,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_rw00348_true-red---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_rw00348_true-red---multi.jpg,Collared,Long Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5270236_sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5270236_sky-captain.jpg,Scoop,Long Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_rw00538_meteorite---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_rw00538_meteorite---multi.jpg,Scoop,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5379199_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5379199_black.jpg,Scoop,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04234901_chequered-flag-print.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04234901_chequered-flag-print.jpg,Scoop,Sleeveless,,Mid/Tea Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536547_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536547_black.jpg,V-Neck,Sleeveless,,Mid/Tea Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536553_bloom-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536553_bloom-multi.jpg,V-Neck,3/4 Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5791694_crystal-blue-fiore.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5791694_crystal-blue-fiore.jpg,Crew,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw03622901_bright-white---navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw03622901_bright-white---navy-blazer.jpg,Crew,3/4 Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww21772659_flame-scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww21772659_flame-scarlet.jpg,Crew,Sleeveless,,Mid/Tea Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5315716_blackxl.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5315716_blackxl.jpg,Scoop,3/4 Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04374002_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04374002_black-iris.jpg,Crew,3/4 Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_6131576_black-navy-black12.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_6131576_black-navy-black12.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww20599901_peacoat---snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww20599901_peacoat---snow-white.jpg,High-Neck,Long Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_rw00820_multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_rw00820_multi.jpg,High-Neck,Long Sleeve,,Mid/Tea Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww21551692_crimson.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww21551692_crimson.jpg,Crew,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww21469471_patchwork-bandana-prt---navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww21469471_patchwork-bandana-prt---navy-blazer.jpg,Collared,Long Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_dw04225_snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_dw04225_snow-white.jpg,Crew,3/4 Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_dw03626_navy-blazer---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_dw03626_navy-blazer---multi.jpg,Crew,Long Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5886907_blue-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5886907_blue-white.jpg,Scoop,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5315467_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5315467_black.jpg,Scoop,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_dw04217_black-iris---snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_dw04217_black-iris---snow-white.jpg,Crew,Long Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04793904_poppy-red---bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04793904_poppy-red---bright-white.jpg,Crew,Short Sleeve,,Mid/Tea Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5791605_ditsy-floral-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5791605_ditsy-floral-blue.jpg,Collared,3/4 Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_dw04213_black-iris.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_dw04213_black-iris.jpg,Hooded,Long Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5722682_sunshine.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5722682_sunshine.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_6190672_ivory-sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_6190672_ivory-sky-captain.jpg,Scoop,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_dw04229_light-indigo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_dw04229_light-indigo.jpg,Collared,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww21773403_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww21773403_midnight.jpg,Cold Shoulder,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5735023_black-ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5735023_black-ivory.jpg,V-Neck,Short Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5379884_blue-green.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5379884_blue-green.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_6283556_ivory-navy.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_6283556_ivory-navy.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536564_ballerina-pink-sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536564_ballerina-pink-sky-captain.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww21279_flame-scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww21279_flame-scarlet.jpg,Crew,Short Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww22115911_mabry.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww22115911_mabry.jpg,V-Neck,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5315463_navy-gold6.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5315463_navy-gold6.jpg,Scoop,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_rw0rw00825901_medieval-blue---snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_rw0rw00825901_medieval-blue---snow-white.jpg,Scoop,Long Sleeve,,Mid/Tea Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_6038631_beige10.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_6038631_beige10.jpg,High-Neck,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww22104901_cl.-white---midnight---pompeian-red-stp.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww22104901_cl.-white---midnight---pompeian-red-stp.jpg,Scoop,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5886890_navy-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5886890_navy-white.jpg,Scoop,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww20854383_flowery-dot---peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww20854383_flowery-dot---peacoat.jpg,Tie/Bow Collar,Long Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5583223_sky-captain-mint.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5583223_sky-captain-mint.jpg,Collared,3/4 Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5886903_white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5886903_white.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04124901_bright-white---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04124901_bright-white---multi.jpg,Crew,Short Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww21892_speed-patchwork-stripe---navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww21892_speed-patchwork-stripe---navy-blazer.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_rw00750_red.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_rw00750_red.jpg,Crew,Short Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_4468458_ivory-black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_4468458_ivory-black.jpg,Crew,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw03963416_navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw03963416_navy-blazer.jpg,Scoop,3/4 Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww20595_peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww20595_peacoat.jpg,Crew,3/4 Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536494_sky-captain--ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536494_sky-captain--ivory.jpg,V-Neck,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5886892_red-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5886892_red-multi.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww21551_crimson.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww21551_crimson.jpg,Crew,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04477901_bright-white----serenity.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04477901_bright-white----serenity.jpg,Off-The-Shoulder,3/4 Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww21458_flame-scarlet---navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww21458_flame-scarlet---navy-blazer.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_rw0rw00750901_true-red---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_rw0rw00750901_true-red---multi.jpg,Crew,Short Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_1652_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_1652_midnight.jpg,Square,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw03623416_navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw03623416_navy-blazer.jpg,High-Neck,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww20595992_medium-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww20595992_medium-grey-htr.jpg,Crew,3/4 Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww21453403_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww21453403_midnight.jpg,Collared,3/4 Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw03627901_botanical-print.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw03627901_botanical-print.jpg,Crew,Long Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_4895365_white-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_4895365_white-blue.jpg,Crew,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww21892905_speed-patchwork-stp---navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww21892905_speed-patchwork-stp---navy-blazer.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww21773_navy---white-gingham.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww21773_navy---white-gingham.jpg,Cold Shoulder,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5299596_sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5299596_sky-captain.jpg,Scoop,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_rw00825_medieval-blue-snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_rw00825_medieval-blue-snow-white.jpg,Crew,Long Sleeve,,Mid/Tea Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5098716_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5098716_black.jpg,Cold Shoulder,Long Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5886893_blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5886893_blue.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww21773910_navy---white-gingham.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww21773910_navy---white-gingham.jpg,Cold Shoulder,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5791608_indigo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5791608_indigo.jpg,Collared,3/4 Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww20919_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww20919_black-beauty.jpg,Crew,Long Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_rw00837_peacoat-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_rw00837_peacoat-multi.jpg,Crew,Long Sleeve,,Mid/Tea Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536546_ivory-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536546_ivory-multi.jpg,Crew,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww24156902_jelly-bean-classic-white-aop.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww24156902_jelly-bean-classic-white-aop.jpg,Crew,Short Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5441462_black-ivory-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5441462_black-ivory-blue.jpg,Crew,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5379856_scarlet-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5379856_scarlet-multi.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww20741_gigi-star-prt.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww20741_gigi-star-prt.jpg,V-Neck,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww20600_flowery-dot---peacoat-flowery-dot---peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww20600_flowery-dot---peacoat-flowery-dot---peacoat.jpg,Crew,3/4 Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_4764004_raspberry--ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_4764004_raspberry--ivory.jpg,Scoop,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww21553425_regatta.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww21553425_regatta.jpg,Crew,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_dw02902_black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_dw02902_black-beauty.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_dw04226_spiced-coral.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_dw04226_spiced-coral.jpg,Hooded,3/4 Sleeve,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536560_sea-mist-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536560_sea-mist-multi.jpg,Crew,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5605026_ballerina-pink-combo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5605026_ballerina-pink-combo.jpg,Collared,3/4 Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww20594_ithaca-floral.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww20594_ithaca-floral.jpg,V-Neck,Long Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_rw0rw00755903_meteorite---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_rw0rw00755903_meteorite---multi.jpg,Crew,Sleeveless,,Floor Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536549_black-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536549_black-multi.jpg,Scoop,Sleeveless,,Long/Maxi,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5886884_white-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5886884_white-blue.jpg,Scoop,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_6190600_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_6190600_ivory.jpg,V-Neck,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_2664717_pink.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_2664717_pink.jpg,Crew,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04373901_tommy-black---snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04373901_tommy-black---snow-white.jpg,Crew,Sleeveless,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_ww0ww20855443_peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_ww0ww20855443_peacoat.jpg,Collared,Long Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04209901_black-iris---bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04209901_black-iris---bright-white.jpg,Scoop,Short Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_ww21457_degrade-heart-jacquared---midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_ww21457_degrade-heart-jacquared---midnight.jpg,Collared,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04221901_floral-print.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04221901_floral-print.jpg,Crew,Long Sleeve,,Mini,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5536542_ivory--ballerina-pink--black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5536542_ivory--ballerina-pink--black.jpg,V-Neck,Sleeveless,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw03630384_sea-moss.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw03630384_sea-moss.jpg,Scoop,3/4 Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,tommy_dw0dw04206000_light-grey-htr.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/tommy_dw0dw04206000_light-grey-htr.jpg,Scoop,Short Sleeve,,Knee Length,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_5886897_blush-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_5886897_blush-white.jpg,Boat,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,macys_6130746_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/macys_6130746_ivory.jpg,Crew,Sleeveless,,Above the Knee,NA
Tommy-Hilfiger,Dress,TH-Dress,usatommy_rw00358_peacoat---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Dress/TH-Dress/usatommy_rw00358_peacoat---multi.jpg,V-Neck,Sleeveless,,Knee Length,NA
